 28-14606-04        Tebo-ICT,  license #BoJie
C1376_SA      6.7047    2.8910  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1377_SA      6.1311    4.4268    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1378_SA      6.7047    2.9650  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1379_SA      6.2051    4.4268    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C137_SA       4.7247    5.0230  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1380_SA      6.6677    2.8910  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1381_SA      6.2051    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1382_SA      6.6307    2.8910  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1383_SA      6.1311    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1389_SA      5.7980    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C138_SA       6.3547    5.0280  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1390_SA      6.6677    3.3721  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1391_SA      5.9461    4.4268    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1392_SA      6.7047    3.3721  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1393_SA      5.9461    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1394_SA      6.6307    3.2240  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1395_SA      5.7240    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1396_SA      6.7047    3.2240  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1397_SA      5.8720    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1398_SA      6.6307    3.3721  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1399_SA      5.9461    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C139_SA       7.2597    4.1140  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C13A_Q0       1.2163    0.4031  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q1       2.1013    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q10     10.8263    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q11     11.7113    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q12     12.5963    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q13     13.4813    0.4031  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q14     14.3663    0.4031  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q15     15.6213    0.4031  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q2       2.9863    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q3       4.1863    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q4       5.0713    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q5       5.9563    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q6       6.8413    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q7       7.7263    0.4031  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q8       8.6113    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13A_Q9       9.9413    0.3531  180.0  AA   (T)  'C0603-S0', 'C0603-S0'
C13B_Q0       1.2163    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q1       2.1013    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q10     10.8263    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q11     11.7113    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q12     12.5963    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q13     13.4813    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q14     14.3663    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q15     15.6213    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q2       2.9863    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q3       4.1863    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q4       5.0713    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q5       5.9563    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q6       6.8413    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q7       7.7263    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q8       8.6113    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13B_Q9       9.9413    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C13_01_QD     2.0819    3.2830  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_02_QD     2.0819    3.7830  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_03_QD     2.0819    4.2831  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_04_QD     1.8812    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_05_QD     2.3812    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_06_QD     2.8812    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_07_QD     3.3812    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_08_QD     8.5312    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_09_QD     8.0312    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_10_QD     3.8812    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_11_QD     9.0312    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_12_QD     9.5312    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_13_QD     8.7217    5.1872    0.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_14_QD     8.8253    3.5615   45.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_15_QD     1.5227    2.6337   90.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_16_QD     2.5096    4.9845  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_1_QA      0.5856    2.8395  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_91_Q3V3R   -0.1377    1.9048  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_91_RR    13.8873    4.5598  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_92_Q3V3R    2.8683    1.7848  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_92_QA     0.5856    3.3395  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_92_RR    14.3873    4.5598  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_93_Q3V3R    1.1223    1.9048  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_93_RR    15.0273    4.1898  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_94_Q3V3R    0.3823    1.9048  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_96_Q3V3R   10.4172    4.7403  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_97_Q3V3R   11.4572    4.7403  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_97_RR    12.2522    4.6393  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_98_Q3V3R   10.9372    4.7403  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C13_98_QA     0.5856    3.9395  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_98_RR    12.7522    4.6393  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C13_99       13.8563    7.0731    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C13_ADV       1.0550    5.6550  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C13_QD        5.3934    7.3507  270.0  AA   (T)  'C0402-S0', 'C0402-S0'
C13_RA       13.6394    6.5986  270.0  AA   (T)  'C0402-S0', 'C0402-S0'
C1400_SA      6.6307    3.4461  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1406_SA      5.5760    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1407_SA      5.3539    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1408_SA      6.0571    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1409_SA      5.8350    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C140_SA       7.2900    3.3350  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1410_SA      5.6870    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1411_SA      5.5390    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1412_SA      5.3169    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1413_SA      6.3532    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1414_SA      6.2051    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1415_SA      5.9090    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1416_SA      5.3910    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1417_SA      5.5390    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1418_SA      5.6870    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1419_SA      5.8350    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C141_SA       6.5197    3.5941  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1420_SA      5.9831    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1421_SA      6.1496    3.8161   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1422_SA      5.2059    4.2787    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1423_SA      5.5020    4.3158  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1424_SA      5.2799    4.3158  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1425_SA      5.3539    4.3528    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1426_SA      5.2799    4.3528    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1427_SA      5.3910    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1428_SA      5.1689    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1429_SA      5.3169    4.4268  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C142_SA       6.4457    3.5941  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1430_SA      5.1689    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1431_SA      5.3169    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1432_SA      6.1681    3.9827    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1433_SA      6.2421    4.0197  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1434_SA      6.1311    2.5394    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1435_SA      4.8728    3.0575    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1436_SA      4.9469    3.0575    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1437_SA      5.0209    3.0575    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1438_SA      6.0571    3.0575    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1439_SA      5.6870    3.0205  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C143_SA       6.0756    2.8539   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1440_SA      5.9831    2.9465  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1441_SA      5.2244    3.0390   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1442_SA      5.1689    3.0575    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1443_SA      5.0764    3.0020  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1444_SA      5.7610    2.9465  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1445_SA      6.0571    2.9835    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1446_SA      5.9090    2.9465  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1447_SA      6.1126    2.9650   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1448_SA      5.6500    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1449_SA      5.4280    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C144_SA       5.0209    2.0213    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1450_SA      5.2799    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1451_SA      5.9831    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1452_SA      5.7610    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1453_SA      5.6130    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1454_SA      5.4650    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1455_SA      5.5020    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1456_SA      6.2791    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1457_SA      6.1311    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1458_SA      5.3910    3.7236    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1459_SA      5.4650    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C145_Q0       1.3063    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q1       2.1913    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q10     10.9163    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q11     11.8013    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q12     12.6863    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q13     13.5713    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q14     14.4563    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q15     15.7113    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q2       3.0763    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q3       4.2763    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q4       5.1613    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q5       6.0463    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q6       6.9313    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q7       7.8163    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q8       8.7013    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_Q9      10.0313    0.8481   90.0  AA   (T)  'C0805-S0', 'C0805-S0'
C145_SA       4.2622    2.8909   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1460_SA      5.6130    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1461_SA      5.7610    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1462_SA      5.9090    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1463_SA      6.0571    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1464_SA      5.5020    4.2787    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1465_SA      5.3539    4.2787    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1466_SA      5.4280    4.3158  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1467_SA      5.1319    4.3158  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1468_SA      5.5020    4.3528    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1469_SA      5.5390    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C146_SA       4.2622    3.7051   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1470_SA      5.3169    4.3898    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1471_SA      5.1689    4.4268  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1472_SA      5.6130    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1473_SA      5.4650    4.4638    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1474_SA      5.4280    4.1677  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1475_SA      6.6122    4.0197  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1476_SA      5.8350    3.0575    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1477_SA      5.6130    2.9465  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1478_SA      6.6492    3.9457    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1479_SA      6.6122    4.0567    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C147_Q0       1.1013    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q1       1.9863    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q10     10.7113    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q11     11.5963    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q12     12.4813    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q13     13.3663    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q14     14.2513    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q15     15.5063    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q2       2.8713    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q3       4.0713    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q4       4.9563    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q5       5.8413    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q6       6.7263    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q7       7.6113    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q8       8.4963    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_Q9       9.8263    0.9931   90.0  AA   (T)  'C0402-S0', 'C0402-S0'
C147_SA       5.4650    4.0937    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1480_SA      6.4642    4.0567    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1481_SA      6.4272    3.9457    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1482_SA      6.3532    3.9457    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1483_SA      6.2236    4.2232  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1484_SA      6.1681    4.2047    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1485_SA      6.0941    4.2047    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1486_SA      6.0016    4.2232  270.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1487_SA      6.2421    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1488_SA      6.3902    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1489_SA      6.0201    3.6496  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C148_Q0       1.0563    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q1       1.9413    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q10     10.6663    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q11     11.5513    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q12     12.4363    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q13     13.3213    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q14     14.0463    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q15     15.3013    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q2       2.8263    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q3       4.0263    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q4       4.9113    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q5       5.7963    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q6       6.6813    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q7       7.4063    0.4031  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q8       8.4513    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_Q9       9.7813    0.3531  180.0  AA   (B)  'C0603-S0_B', 'C0603-S0_B'
C148_SA       6.5012    4.9079    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1490_SA      6.2051    3.6496    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1491_SA      6.3161    3.6126    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1492_SA      6.3532    3.6496    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1493_SA      5.5760    4.2787    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1494_SA      6.0941    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1495_SA      5.7240    3.6496  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1496_SA      5.5760    3.6496  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1497_SA      5.4280    3.6496  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1498_SA      5.7240    3.6866    0.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C1499_SA      5.8535    3.6681   90.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C149_SA       6.1311    3.7606  180.0  AA   (B)  'C0402-S0_B', 'C0402-S0_B'
C14_01_QD     2.0819    3.5031  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_02_QD     2.0819    4.0031  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_03_QD     2.0819    4.5031  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_04_QD     2.1012    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_05_QD     2.6012    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_06_QD     3.1012    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_07_QD     3.6012    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_08_QD     8.7512    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_09_QD     8.2512    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_10_QD     4.1012    5.8625  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_11_QD     9.2512    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_12_QD     9.7512    6.5785  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_13_QD     8.7217    4.9672    0.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_14_QD     8.6697    3.4059   45.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_15_QD     1.7427    2.6337   90.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_16_QD     2.5096    5.2045  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_1_QA      0.5856    3.0595  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_91_Q3V3R    0.0823    1.9048  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C14_91_RR    14.1073    4.5598  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_92_Q3V3R    2.6483    1.7848  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C14_92_QA     0.5856    3.5595  180.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_92_RR    14.6073    4.5598  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_93_Q3V3R    0.9023    1.9048  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C14_93_RR    15.2473    4.1898  270.0  AA   (B)  'C7343-S4_NOVIAS_B', 'C7343-S4_NOVIAS_B'
C14_94_Q3V3R    0.6023    1.9048  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
C14_96_Q3V3R   10.1972    4.7403  270.0  AA   (B)  'C7343-S9_B', 'C7343-S9_B'
