{@TESTJET_QUALITY|200923193103|CENTERICT01|10}
{@RUN 1|200923193104}
D: u1b_skt_c P: 225 95.9 p 48.0 299.0
D: u1b_skt_c P: 240 91.9 p 49.0 302.0
D: u1b_skt_c P: 242 94.2 p 50.0 305.0
D: u1b_skt_c P: 81 98.8 p 50.0 306.0
D: u1b_skt_c P: 32 99.8 p 50.0 306.0
D: u1b_skt_c P: 82 97.6 p 51.0 309.0
D: u1b_skt_c P: 84 99.5 p 49.0 309.0
D: u1b_skt_c P: 34 93.2 p 51.0 311.0
D: u1b_skt_c P: 253 99.9 p 51.0 313.0
D: u1b_skt_c P: 245 99.5 p 52.0 316.0
D: u1b_skt_c P: 249 100.8 p 52.0 317.0
D: u1b_skt_c P: 235 95.7 p 52.0 317.0
D: u1b_skt_c P: 247 99.2 p 52.0 317.0
D: u1b_skt_c P: 100 103.4 p 53.0 322.0
D: u1b_skt_c P: 89 108.3 p 53.0 325.0
D: u1b_skt_c P: 87 103.9 p 54.0 328.0
D: u1b_skt_c P: 91 97.9 p 54.0 328.0
D: u1b_skt_c P: 228 102.0 p 53.0 328.0
D: u1b_skt_c P: 256 106.8 p 54.0 330.0
D: u1b_skt_c P: 255 110.9 p 55.0 337.0
D: u1b_skt_c P: 97 100.9 p 55.0 339.0
D: u1b_skt_c P: 102 108.9 p 56.0 343.0
D: u1b_skt_c P: 260 112.3 p 56.0 343.0
D: u1b_skt_c P: 99 108.9 p 56.0 344.0
D: u1b_skt_c P: 93 103.2 p 57.0 347.0
D: u1b_skt_c P: 106 103.5 p 57.0 348.0
D: u1b_skt_c P: 104 109.4 p 57.0 348.0
D: u1b_skt_c P: 95 110.5 p 57.0 349.0
D: u1b_skt_c P: 251 109.5 p 57.0 350.0
D: u1b_skt_c P: 110 107.9 p 58.0 350.0
D: u1b_skt_c P: 258 112.8 p 58.0 352.0
D: u1b_skt_c P: 23 111.2 p 58.0 351.0
D: u1b_skt_c P: 262 116.0 p 58.0 353.0
D: u1b_skt_c P: 3 108.8 p 59.0 356.0
D: u1b_skt_c P: 7 117.2 p 59.0 357.0
D: u1b_skt_c P: 108 111.4 p 59.0 358.0
D: u1b_skt_c P: 79 111.0 p 58.0 358.0
