{@TESTJET_VAC_OFF|200923193041|CENTERICT01}
D: u1a_skt_c P: 130 0.1 f 66.0 398.0
D: u1a_skt_c P: 18 10.4 f 66.0 401.0
D: u1a_skt_c P: 93 15.4 f 66.0 401.0
D: u1a_skt_c P: 117 4.7 f 66.0 401.0
D: u1a_skt_c P: 124 15.9 f 66.0 404.0
D: u1a_skt_c P: 126 18.6 f 66.0 403.0
D: u1a_skt_c P: 128 13.8 f 67.0 404.0
D: u1a_skt_c P: 111 -5.9 f 67.0 405.0
D: u1a_skt_c P: 115 7.0 f 67.0 407.0
D: u1a_skt_c P: 285 -1.2 f 68.0 413.0
D: u1a_skt_c P: 121 10.7 f 70.0 426.0
D: u1a_skt_c P: 133 9.3 f 70.0 428.0
D: u1a_skt_c P: 135 7.1 f 71.0 428.0
D: u1a_skt_c P: 137 8.3 f 71.0 428.0
D: u1a_skt_c P: 79 8.8 f 76.0 462.0
D: u1a_skt_c P: 141 14.3 f 76.0 462.0
D: u1a_skt_c P: 222 14.4 f 122.0 739.0
D: u1a_skt_c P: 78 19.8 f 129.0 776.0
D: u1a_skt_c P: 146 12.3 f 245.0 1477.0
====================
D: u1b_skt_c P: 145 13.5 f 19.0 134.0
D: u1b_skt_c P: 144 3.2 f 27.0 172.0
D: u1b_skt_c P: 1 0.4 f 31.0 193.0
D: u1b_skt_c P: 213 22.5 f 34.0 209.0
D: u1b_skt_c P: 214 1.4 f 32.0 215.0
D: u1b_skt_c P: 199 14.3 f 36.0 223.0
D: u1b_skt_c P: 69 23.0 f 36.0 221.0
D: u1b_skt_c P: 74 6.8 f 36.0 222.0
D: u1b_skt_c P: 216 11.8 f 37.0 225.0
D: u1b_skt_c P: 203 4.9 f 36.0 226.0
D: u1b_skt_c P: 207 -3.8 f 37.0 227.0
D: u1b_skt_c P: 208 14.4 f 37.0 228.0
D: u1b_skt_c P: 194 8.6 f 37.0 229.0
D: u1b_skt_c P: 210 23.1 f 37.0 230.0
D: u1b_skt_c P: 174 28.5 f 37.0 230.0
D: u1b_skt_c P: 68 9.4 f 38.0 231.0
D: u1b_skt_c P: 197 9.6 f 37.0 232.0
D: u1b_skt_c P: 205 11.8 f 38.0 234.0
D: u1b_skt_c P: 175 0.4 f 39.0 238.0
D: u1b_skt_c P: 211 0.1 f 39.0 239.0
D: u1b_skt_c P: 218 18.7 f 39.0 239.0
D: u1b_skt_c P: 186 16.7 f 39.0 241.0
D: u1b_skt_c P: 63 18.0 f 39.0 242.0
D: u1b_skt_c P: 179 13.3 f 40.0 243.0
D: u1b_skt_c P: 201 14.6 f 39.0 243.0
D: u1b_skt_c P: 196 5.4 f 40.0 244.0
D: u1b_skt_c P: 172 11.9 f 40.0 244.0
D: u1b_skt_c P: 185 7.2 f 39.0 244.0
D: u1b_skt_c P: 183 2.4 f 40.0 244.0
D: u1b_skt_c P: 71 10.0 f 40.0 246.0
D: u1b_skt_c P: 181 6.8 f 40.0 247.0
D: u1b_skt_c P: 51 14.6 f 40.0 248.0
D: u1b_skt_c P: 192 20.8 f 40.0 249.0
D: u1b_skt_c P: 60 4.8 f 40.0 249.0
D: u1b_skt_c P: 66 17.8 f 41.0 251.0
D: u1b_skt_c P: 72 11.5 f 41.0 250.0
D: u1b_skt_c P: 54 -1.1 f 41.0 250.0
D: u1b_skt_c P: 56 17.5 f 41.0 250.0
D: u1b_skt_c P: 62 8.7 f 41.0 252.0
D: u1b_skt_c P: 188 11.3 f 42.0 255.0
D: u1b_skt_c P: 52 30.1 f 42.0 257.0
D: u1b_skt_c P: 177 3.5 f 42.0 255.0
D: u1b_skt_c P: 75 8.0 f 42.0 257.0
D: u1b_skt_c P: 49 7.2 f 42.0 261.0
D: u1b_skt_c P: 47 4.4 f 42.0 258.0
D: u1b_skt_c P: 58 10.9 f 42.0 258.0
D: u1b_skt_c P: 30 17.9 f 42.0 259.0
D: u1b_skt_c P: 65 16.3 f 43.0 261.0
D: u1b_skt_c P: 148 16.3 f 43.0 261.0
D: u1b_skt_c P: 219 16.8 f 43.0 263.0
D: u1b_skt_c P: 170 2.8 f 44.0 266.0
D: u1b_skt_c P: 45 4.3 f 43.0 266.0
D: u1b_skt_c P: 27 1.7 f 43.0 267.0
D: u1b_skt_c P: 152 4.1 f 43.0 268.0
D: u1b_skt_c P: 150 17.0 f 43.0 268.0
D: u1b_skt_c P: 163 13.5 f 44.0 272.0
D: u1b_skt_c P: 155 7.9 f 44.0 270.0
D: u1b_skt_c P: 153 15.0 f 45.0 275.0
D: u1b_skt_c P: 29 13.8 f 45.0 277.0
D: u1b_skt_c P: 168 8.6 f 46.0 278.0
D: u1b_skt_c P: 159 10.3 f 46.0 279.0
D: u1b_skt_c P: 43 10.9 f 45.0 279.0
D: u1b_skt_c P: 161 5.1 f 46.0 280.0
D: u1b_skt_c P: 244 4.6 f 46.0 282.0
D: u1b_skt_c P: 41 15.1 f 47.0 285.0
D: u1b_skt_c P: 164 7.2 f 47.0 286.0
D: u1b_skt_c P: 232 12.1 f 47.0 286.0
D: u1b_skt_c P: 237 6.8 f 47.0 289.0
D: u1b_skt_c P: 157 17.0 f 47.0 289.0
D: u1b_skt_c P: 40 20.6 f 47.0 287.0
D: u1b_skt_c P: 166 19.0 f 47.0 288.0
D: u1b_skt_c P: 86 11.0 f 48.0 289.0
D: u1b_skt_c P: 230 13.1 f 48.0 291.0
D: u1b_skt_c P: 224 5.0 f 48.0 292.0
D: u1b_skt_c P: 234 2.7 f 48.0 295.0
D: u1b_skt_c P: 38 12.9 f 49.0 299.0
D: u1b_skt_c P: 36 11.5 f 49.0 298.0
D: u1b_skt_c P: 225 1.6 f 48.0 299.0
D: u1b_skt_c P: 240 8.9 f 49.0 302.0
D: u1b_skt_c P: 242 20.1 f 50.0 305.0
D: u1b_skt_c P: 81 10.6 f 50.0 306.0
D: u1b_skt_c P: 32 16.1 f 50.0 306.0
D: u1b_skt_c P: 82 14.2 f 51.0 309.0
D: u1b_skt_c P: 84 12.4 f 49.0 309.0
D: u1b_skt_c P: 34 10.3 f 51.0 311.0
D: u1b_skt_c P: 253 12.4 f 51.0 313.0
D: u1b_skt_c P: 245 3.9 f 52.0 316.0
D: u1b_skt_c P: 249 18.6 f 52.0 317.0
D: u1b_skt_c P: 235 12.6 f 52.0 317.0
D: u1b_skt_c P: 247 23.4 f 52.0 317.0
D: u1b_skt_c P: 100 13.0 f 53.0 322.0
D: u1b_skt_c P: 89 9.3 f 53.0 325.0
D: u1b_skt_c P: 87 6.5 f 54.0 328.0
D: u1b_skt_c P: 91 17.0 f 54.0 328.0
D: u1b_skt_c P: 228 14.3 f 53.0 328.0
D: u1b_skt_c P: 256 6.4 f 54.0 330.0
D: u1b_skt_c P: 255 22.2 f 55.0 337.0
D: u1b_skt_c P: 97 3.2 f 55.0 339.0
D: u1b_skt_c P: 102 5.9 f 56.0 343.0
D: u1b_skt_c P: 260 1.7 f 56.0 343.0
D: u1b_skt_c P: 99 -1.3 f 56.0 344.0
D: u1b_skt_c P: 93 11.0 f 57.0 347.0
D: u1b_skt_c P: 106 10.9 f 57.0 348.0
D: u1b_skt_c P: 104 18.6 f 57.0 348.0
D: u1b_skt_c P: 95 10.9 f 57.0 349.0
D: u1b_skt_c P: 251 16.0 f 57.0 350.0
D: u1b_skt_c P: 110 10.1 f 58.0 350.0
D: u1b_skt_c P: 258 19.9 f 58.0 352.0
D: u1b_skt_c P: 23 13.7 f 58.0 351.0
D: u1b_skt_c P: 262 11.1 f 58.0 353.0
D: u1b_skt_c P: 3 11.8 f 59.0 356.0
D: u1b_skt_c P: 7 1.1 f 59.0 357.0
D: u1b_skt_c P: 108 13.0 f 59.0 358.0
D: u1b_skt_c P: 79 17.8 f 58.0 358.0
D: u1b_skt_c P: 5 -0.9 f 59.0 359.0
D: u1b_skt_c P: 267 -3.0 f 59.0 361.0
D: u1b_skt_c P: 25 1.8 f 59.0 362.0
D: u1b_skt_c P: 21 10.7 f 59.0 363.0
D: u1b_skt_c P: 266 11.3 f 60.0 367.0
D: u1b_skt_c P: 280 20.0 f 61.0 372.0
D: u1b_skt_c P: 277 13.5 f 61.0 371.0
D: u1b_skt_c P: 264 11.2 f 61.0 371.0
D: u1b_skt_c P: 278 13.1 f 61.0 371.0
D: u1b_skt_c P: 269 3.8 f 61.0 372.0
D: u1b_skt_c P: 18 15.9 f 61.0 372.0
D: u1b_skt_c P: 19 11.6 f 62.0 378.0
D: u1b_skt_c P: 282 5.2 f 62.0 378.0
D: u1b_skt_c P: 10 15.2 f 63.0 382.0
D: u1b_skt_c P: 111 1.1 f 63.0 383.0
D: u1b_skt_c P: 285 17.6 f 62.0 380.0
D: u1b_skt_c P: 273 25.4 f 62.0 380.0
D: u1b_skt_c P: 16 15.2 f 63.0 380.0
D: u1b_skt_c P: 119 17.0 f 63.0 383.0
D: u1b_skt_c P: 8 14.8 f 63.0 383.0
D: u1b_skt_c P: 12 7.5 f 64.0 386.0
D: u1b_skt_c P: 271 -3.1 f 63.0 387.0
D: u1b_skt_c P: 275 18.8 f 64.0 387.0
D: u1b_skt_c P: 124 19.0 f 64.0 389.0
D: u1b_skt_c P: 122 12.1 f 63.0 390.0
D: u1b_skt_c P: 117 14.9 f 64.0 391.0
D: u1b_skt_c P: 14 -0.8 f 65.0 393.0
D: u1b_skt_c P: 113 5.8 f 64.0 394.0
D: u1b_skt_c P: 115 3.7 f 65.0 396.0
D: u1b_skt_c P: 132 4.3 f 66.0 402.0
D: u1b_skt_c P: 126 10.6 f 66.0 404.0
D: u1b_skt_c P: 121 10.1 f 68.0 412.0
D: u1b_skt_c P: 130 7.2 f 68.0 413.0
D: u1b_skt_c P: 133 17.7 f 69.0 419.0
D: u1b_skt_c P: 128 18.2 f 70.0 421.0
D: u1b_skt_c P: 135 7.4 f 70.0 428.0
D: u1b_skt_c P: 137 20.8 f 73.0 446.0
D: u1b_skt_c P: 141 1.7 f 75.0 454.0
D: u1b_skt_c P: 222 1.5 f 93.0 566.0
